Star Mass (solar masses): 0.671, Star Radius (solar radii): 0.686
------------------------------------------------------------------------------------------
Time (Days),Brightness (solar luminosities),Brightness uncertainty (solar luminosities),Brightness (fractional),Brightness uncertainty (fractional)
486.55189, 0.20246880, 7.981E-5, 1.00011147, 3.942E-4
486.58361, 0.20246471, 7.802E-5, 1.00009123, 3.854E-4
486.95740, 0.20245910, 8.086E-5, 1.00006356, 3.994E-4
487.16020, 0.20246953, 7.487E-5, 1.00011508, 3.698E-4
487.32368, 0.20244718, 6.630E-5, 1.00000466, 3.275E-4
487.82202, 0.20247172, 7.322E-5, 1.00012588, 3.617E-4
487.96200, 0.20247095, 7.920E-5, 1.00012207, 3.912E-4
488.33438, 0.20246745, 7.117E-5, 1.00010478, 3.515E-4
488.44391, 0.20245865, 7.234E-5, 1.00006132, 3.573E-4
489.23040, 0.20246447, 7.325E-5, 1.00009005, 3.618E-4
489.83209, 0.20245018, 8.080E-5, 1.00001946, 3.991E-4
490.16501, 0.20246118, 8.216E-5, 1.00007382, 4.058E-4
493.09603, 0.20245952, 8.221E-5, 1.00006561, 4.061E-4
493.81298, 0.20246183, 7.514E-5, 1.00007704, 3.711E-4
494.29979, 0.20246308, 7.622E-5, 1.00008319, 3.765E-4
495.47882, 0.20247302, 8.011E-5, 1.00013228, 3.957E-4
495.81427, 0.20245430, 7.201E-5, 1.00003984, 3.557E-4
497.14889, 0.20246098, 7.267E-5, 1.00007285, 3.589E-4
497.50137, 0.20244937, 6.664E-5, 1.00001550, 3.292E-4
497.68009, 0.20245956, 7.578E-5, 1.00006582, 3.743E-4
497.81670, 0.20244908, 7.769E-5, 1.00001404, 3.838E-4
498.88957, 0.20246600, 7.255E-5, 1.00009763, 3.583E-4
499.17709, 0.20245404, 6.680E-5, 1.00003856, 3.299E-4
499.54253, 0.20246987, 6.807E-5, 1.00011675, 3.362E-4
500.03362, 0.20245213, 6.835E-5, 1.00002913, 3.376E-4
500.21462, 0.20247028, 7.197E-5, 1.00011877, 3.555E-4
500.83154, 0.20247026, 6.634E-5, 1.00011865, 3.277E-4
501.84693, 0.20246007, 7.675E-5, 1.00006831, 3.791E-4
501.95793, 0.20244890, 8.129E-5, 1.00001316, 4.015E-4
502.19741, 0.20245900, 7.878E-5, 1.00006307, 3.891E-4
502.56063, 0.20245396, 8.153E-5, 1.00003818, 4.027E-4
502.84129, 0.20245227, 7.625E-5, 1.00002983, 3.766E-4
502.84995, 0.20246834, 7.861E-5, 1.00010916, 3.883E-4
503.34133, 0.20247256, 6.955E-5, 1.00013002, 3.435E-4
503.51376, 0.20245412, 7.056E-5, 1.00003894, 3.485E-4
504.95750, 0.20245063, 7.656E-5, 1.00002172, 3.782E-4
505.85438, 0.20246816, 7.277E-5, 1.00010829, 3.595E-4
505.89772, 0.20245301, 7.426E-5, 1.00003345, 3.668E-4
506.68373, 0.20246334, 7.121E-5, 1.00008447, 3.518E-4
506.92130, 0.20247252, 7.433E-5, 1.00012981, 3.672E-4
507.81715, 0.20246298, 7.576E-5, 1.00008269, 3.742E-4
508.12646, 0.20246857, 7.458E-5, 1.00011030, 3.684E-4
508.25340, 0.20245546, 8.173E-5, 1.00004559, 4.037E-4
508.64389, 0.20246971, 8.040E-5, 1.00011594, 3.972E-4
508.85367, 0.20247177, 7.619E-5, 1.00012613, 3.763E-4
508.93265, 0.20247412, 7.009E-5, 1.00013771, 3.462E-4
509.55837, 0.20245865, 7.764E-5, 1.00006130, 3.835E-4
510.27926, 0.20245182, 6.628E-5, 1.00002759, 3.274E-4
511.22979, 0.20245922, 8.208E-5, 1.00006412, 4.054E-4
512.57926, 0.20245342, 8.101E-5, 1.00003548, 4.001E-4
512.76612, 0.20247398, 7.843E-5, 1.00013702, 3.874E-4
513.11172, 0.20245512, 6.919E-5, 1.00004387, 3.418E-4
514.49273, 0.20244988, 6.764E-5, 1.00001799, 3.341E-4
515.10479, 0.20245801, 7.241E-5, 1.00005814, 3.577E-4
515.15460, 0.20245684, 6.880E-5, 1.00005240, 3.399E-4
515.23600, 0.20245215, 8.196E-5, 1.00002923, 4.049E-4
516.03221, 0.20245181, 8.163E-5, 1.00002755, 4.032E-4
516.77348, 0.20246951, 7.781E-5, 1.00011499, 3.844E-4
516.89747, 0.20246912, 7.427E-5, 1.00011305, 3.669E-4
516.95976, 0.20245867, 7.251E-5, 1.00006142, 3.581E-4
517.05408, 0.20246417, 6.702E-5, 1.00008857, 3.310E-4
517.13715, 0.20245113, 7.658E-5, 1.00002416, 3.783E-4
517.25257, 0.20245021, 7.565E-5, 1.00001965, 3.737E-4
518.12537, 0.20244770, 8.144E-5, 1.00000724, 4.023E-4
518.66928, 0.20245535, 6.824E-5, 1.00004502, 3.371E-4
519.60614, 0.20245808, 8.198E-5, 1.00005853, 4.050E-4
520.10276, 0.20246227, 7.583E-5, 1.00007919, 3.746E-4
520.69549, 0.20244959, 8.086E-5, 1.00001659, 3.994E-4
520.85431, 0.20244755, 7.763E-5, 1.00000651, 3.835E-4
521.72079, 0.20246621, 6.815E-5, 1.00009865, 3.366E-4
521.86932, 0.20246361, 8.212E-5, 1.00008584, 4.056E-4
523.17827, 0.20245209, 7.624E-5, 1.00002894, 3.766E-4
523.57803, 0.20245017, 7.354E-5, 1.00001944, 3.632E-4
523.81479, 0.20244882, 7.327E-5, 1.00001278, 3.619E-4
523.96229, 0.20244980, 7.134E-5, 1.00001760, 3.524E-4
524.09348, 0.20244773, 7.072E-5, 1.00000737, 3.493E-4
524.10489, 0.20246495, 7.546E-5, 1.00009243, 3.727E-4
524.39853, 0.20246687, 8.163E-5, 1.00010195, 4.032E-4
524.66229, 0.20245184, 6.875E-5, 1.00002770, 3.396E-4
524.76610, 0.20245458, 7.636E-5, 1.00004123, 3.772E-4
524.77033, 0.20246852, 7.449E-5, 1.00011008, 3.680E-4
524.77471, 0.20247105, 7.153E-5, 1.00012257, 3.533E-4
524.82706, 0.20245494, 8.244E-5, 1.00004299, 4.072E-4
525.58282, 0.20244829, 7.858E-5, 1.00001016, 3.881E-4
525.64748, 0.20245159, 7.801E-5, 1.00002644, 3.853E-4
525.86550, 0.20246401, 7.479E-5, 1.00008779, 3.694E-4
527.38209, 0.20244998, 7.518E-5, 1.00001850, 3.714E-4
527.93655, 0.20246411, 8.166E-5, 1.00008827, 4.034E-4
527.99033, 0.20245903, 7.991E-5, 1.00006318, 3.947E-4
528.52277, 0.20245867, 8.243E-5, 1.00006142, 4.072E-4
529.49648, 0.20246159, 7.879E-5, 1.00007582, 3.892E-4
530.97660, 0.20246563, 7.131E-5, 1.00009582, 3.522E-4
531.07745, 0.20244729, 7.930E-5, 1.00000522, 3.917E-4
531.07888, 0.20247108, 6.779E-5, 1.00012271, 3.349E-4
531.94147, 0.20246438, 7.978E-5, 1.00008963, 3.941E-4
532.05925, 0.20244805, 6.626E-5, 1.00000894, 3.273E-4
532.13250, 0.20244688, 7.911E-5, 1.00000319, 3.908E-4
532.69139, 0.20245811, 6.646E-5, 1.00005865, 3.283E-4
532.69763, 0.20246777, 8.225E-5, 1.00010638, 4.063E-4
532.74022, 0.20246212, 8.086E-5, 1.00007846, 3.994E-4
532.74132, 0.20246751, 7.066E-5, 1.00010510, 3.490E-4
532.99364, 0.20245553, 7.452E-5, 1.00004590, 3.681E-4
533.31210, 0.20245158, 7.373E-5, 1.00002639, 3.642E-4
533.93426, 0.20244954, 7.834E-5, 1.00001631, 3.870E-4
534.25350, 0.20247158, 7.021E-5, 1.00012517, 3.468E-4
534.67143, 0.20245172, 8.233E-5, 1.00002710, 4.067E-4
535.63959, 0.20246733, 7.157E-5, 1.00010421, 3.535E-4
536.31861, 0.20244660, 7.378E-5, 1.00000182, 3.644E-4
537.55279, 0.20246395, 7.063E-5, 1.00008749, 3.489E-4
538.51624, 0.20246862, 8.201E-5, 1.00011055, 4.051E-4
540.48795, 0.20246949, 7.449E-5, 1.00011488, 3.680E-4
540.50255, 0.20246253, 7.123E-5, 1.00008046, 3.518E-4
540.66804, 0.20245081, 7.712E-5, 1.00002258, 3.810E-4
541.26311, 0.20244953, 8.169E-5, 1.00001628, 4.035E-4
541.47637, 0.20246647, 7.755E-5, 1.00009994, 3.830E-4
541.62895, 0.20244962, 7.664E-5, 1.00001670, 3.786E-4
542.07160, 0.20246525, 7.618E-5, 1.00009394, 3.763E-4
542.14059, 0.20245587, 6.921E-5, 1.00004758, 3.419E-4
543.84672, 0.20246320, 7.712E-5, 1.00008377, 3.809E-4
544.14705, 0.20246540, 7.400E-5, 1.00009464, 3.655E-4
544.48303, 0.20246135, 6.838E-5, 1.00007467, 3.378E-4
544.89937, 0.20245731, 8.087E-5, 1.00005470, 3.995E-4
545.88754, 0.20244774, 7.133E-5, 1.00000743, 3.524E-4
546.30184, 0.20245186, 7.407E-5, 1.00002780, 3.659E-4
546.33467, 0.20245900, 7.888E-5, 1.00006305, 3.896E-4
547.11639, 0.20244760, 6.983E-5, 1.00000675, 3.449E-4
547.59976, 0.20246933, 8.176E-5, 1.00011408, 4.039E-4
548.01944, 0.20246058, 7.113E-5, 1.00007084, 3.513E-4
548.41766, 0.20245528, 7.074E-5, 1.00004466, 3.494E-4
548.42493, 0.20245917, 7.289E-5, 1.00006389, 3.601E-4
549.93348, 0.20245434, 7.940E-5, 1.00004003, 3.922E-4
550.15648, 0.20246116, 6.661E-5, 1.00007370, 3.290E-4
551.06198, 0.20246655, 7.361E-5, 1.00010033, 3.636E-4
551.21465, 0.20245719, 8.084E-5, 1.00005409, 3.993E-4
551.88124, 0.20244971, 7.547E-5, 1.00001717, 3.728E-4
552.21814, 0.20246077, 7.035E-5, 1.00007181, 3.475E-4
553.21851, 0.20246317, 6.716E-5, 1.00008363, 3.317E-4
553.44667, 0.20247202, 7.436E-5, 1.00012736, 3.673E-4
553.94733, 0.20247145, 7.711E-5, 1.00012454, 3.809E-4
554.69661, 0.20246095, 7.389E-5, 1.00007269, 3.650E-4
554.77903, 0.20246405, 7.744E-5, 1.00008798, 3.825E-4
555.57810, 0.20246021, 8.214E-5, 1.00006902, 4.057E-4
555.78170, 0.20245656, 7.285E-5, 1.00005099, 3.599E-4
556.04415, 0.20244906, 7.624E-5, 1.00001395, 3.766E-4
556.14653, 0.20245252, 6.786E-5, 1.00003103, 3.352E-4
557.00232, 0.20246247, 7.732E-5, 1.00008019, 3.819E-4
557.34311, 0.20245966, 7.366E-5, 1.00006630, 3.638E-4
557.39728, 0.20246550, 7.872E-5, 1.00009513, 3.888E-4
557.88498, 0.20244788, 7.757E-5, 1.00000811, 3.832E-4
558.73716, 0.20246448, 7.998E-5, 1.00009013, 3.951E-4
559.61303, 0.20246246, 6.802E-5, 1.00008015, 3.360E-4
559.76257, 0.20245556, 7.774E-5, 1.00004606, 3.840E-4
560.01963, 0.20245312, 7.217E-5, 1.00003401, 3.565E-4
560.39419, 0.20247494, 6.984E-5, 1.00014181, 3.450E-4
561.15708, 0.20245439, 7.288E-5, 1.00004029, 3.600E-4
561.55702, 0.20246223, 7.144E-5, 1.00007898, 3.529E-4
561.69466, 0.20245518, 7.290E-5, 1.00004420, 3.601E-4
562.18339, 0.20245360, 7.341E-5, 1.00003640, 3.626E-4
563.20020, 0.20246005, 7.818E-5, 1.00006825, 3.862E-4
563.40717, 0.20246206, 7.630E-5, 1.00007815, 3.769E-4
563.52697, 0.20245296, 7.006E-5, 1.00003322, 3.460E-4
563.53693, 0.20245282, 7.656E-5, 1.00003254, 3.782E-4
564.46897, 0.20246460, 7.403E-5, 1.00009073, 3.657E-4
564.57049, 0.20245679, 7.946E-5, 1.00005214, 3.925E-4
564.75354, 0.20247446, 7.850E-5, 1.00013940, 3.878E-4
565.99532, 0.20247390, 7.496E-5, 1.00013665, 3.703E-4
567.61983, 0.20245696, 7.849E-5, 1.00005298, 3.877E-4
567.77901, 0.20246380, 7.963E-5, 1.00008677, 3.933E-4
568.28001, 0.20245191, 7.064E-5, 1.00002803, 3.490E-4
568.89658, 0.20244864, 7.134E-5, 1.00001189, 3.524E-4
569.27564, 0.20246256, 8.149E-5, 1.00008062, 4.025E-4
572.41899, 0.20246277, 7.733E-5, 1.00008165, 3.820E-4
572.65094, 0.20246796, 7.190E-5, 1.00010730, 3.552E-4
572.65929, 0.20246568, 6.881E-5, 1.00009602, 3.399E-4
573.08911, 0.20247154, 6.788E-5, 1.00012499, 3.353E-4
574.34438, 0.20244672, 7.123E-5, 1.00000238, 3.518E-4
574.38888, 0.20247093, 7.603E-5, 1.00012197, 3.756E-4
575.31439, 0.20246948, 6.738E-5, 1.00011483, 3.328E-4
575.68573, 0.20245037, 7.015E-5, 1.00002043, 3.465E-4
576.12164, 0.20245881, 8.060E-5, 1.00006209, 3.981E-4
576.29817, 0.20245812, 8.197E-5, 1.00005869, 4.049E-4
576.43481, 0.20246549, 6.901E-5, 1.00009511, 3.409E-4
576.47318, 0.20244686, 8.073E-5, 1.00000309, 3.988E-4
577.37142, 0.20246970, 8.216E-5, 1.00011588, 4.058E-4
578.55351, 0.20245172, 6.756E-5, 1.00002709, 3.337E-4
579.19513, 0.20247051, 7.261E-5, 1.00011989, 3.587E-4
579.27790, 0.20246642, 6.716E-5, 1.00009972, 3.318E-4
579.58723, 0.20246742, 7.321E-5, 1.00010463, 3.616E-4
581.19779, 0.20246407, 7.785E-5, 1.00008809, 3.845E-4
581.29661, 0.20246519, 6.785E-5, 1.00009361, 3.351E-4
582.85361, 0.20246933, 7.495E-5, 1.00011408, 3.702E-4
583.36317, 0.20246045, 8.202E-5, 1.00007021, 4.052E-4
583.55739, 0.20247023, 7.945E-5, 1.00011852, 3.924E-4
583.81400, 0.20245902, 7.647E-5, 1.00006316, 3.777E-4
583.89694, 0.20246202, 6.910E-5, 1.00007798, 3.413E-4
583.92785, 0.20246321, 7.226E-5, 1.00008385, 3.569E-4
583.98084, 0.20246922, 6.816E-5, 1.00011353, 3.367E-4
584.11011, 0.20245533, 8.023E-5, 1.00004491, 3.963E-4
584.77304, 0.20245303, 7.266E-5, 1.00003358, 3.589E-4
585.02082, 0.20246072, 7.407E-5, 1.00007152, 3.659E-4
585.75427, 0.20012394, 6.662E-5, 0.98852882, 3.291E-4
585.75685, 0.20010696, 7.890E-5, 0.98844497, 3.897E-4
585.75942, 0.20007189, 7.733E-5, 0.98827171, 3.820E-4
585.76199, 0.20005778, 7.590E-5, 0.98820204, 3.749E-4
585.76456, 0.20004655, 8.083E-5, 0.98814654, 3.993E-4
585.76714, 0.20003865, 7.959E-5, 0.98810755, 3.932E-4
585.76971, 0.20002347, 8.214E-5, 0.98803253, 4.057E-4
585.77228, 0.19999225, 7.790E-5, 0.98787833, 3.848E-4
585.77485, 0.19999653, 6.647E-5, 0.98789947, 3.283E-4
585.77743, 0.19997229, 6.642E-5, 0.98777972, 3.281E-4
585.78000, 0.19995122, 7.268E-5, 0.98767565, 3.590E-4
585.78257, 0.19995660, 7.056E-5, 0.98770226, 3.485E-4
585.78514, 0.19993211, 7.214E-5, 0.98758129, 3.563E-4
585.78771, 0.19991968, 8.176E-5, 0.98751989, 4.039E-4
585.79029, 0.19991835, 7.516E-5, 0.98751328, 3.712E-4
585.79286, 0.19992149, 7.824E-5, 0.98752881, 3.865E-4
585.79543, 0.19989467, 7.562E-5, 0.98739633, 3.735E-4
585.79800, 0.19989806, 7.807E-5, 0.98741306, 3.856E-4
585.80058, 0.19989642, 6.751E-5, 0.98740495, 3.335E-4
585.80315, 0.19988523, 7.684E-5, 0.98734972, 3.795E-4
585.80572, 0.19988743, 7.296E-5, 0.98736055, 3.604E-4
585.80773, 0.19987810, 6.798E-5, 0.98731446, 3.358E-4
585.80829, 0.19987532, 7.010E-5, 0.98730075, 3.463E-4
585.81087, 0.19987559, 7.624E-5, 0.98730210, 3.766E-4
585.81344, 0.19987203, 7.355E-5, 0.98728452, 3.633E-4
585.81601, 0.19988613, 6.939E-5, 0.98735416, 3.428E-4
585.81858, 0.19986897, 6.679E-5, 0.98726937, 3.299E-4
585.82115, 0.19986495, 6.663E-5, 0.98724952, 3.291E-4
585.82373, 0.19987381, 7.251E-5, 0.98729329, 3.582E-4
585.82630, 0.19986781, 6.668E-5, 0.98726366, 3.294E-4
585.82887, 0.19988427, 7.152E-5, 0.98734496, 3.533E-4
585.83144, 0.19986162, 7.225E-5, 0.98723306, 3.569E-4
585.83402, 0.19986329, 7.926E-5, 0.98724134, 3.915E-4
585.83659, 0.19987639, 7.294E-5, 0.98730601, 3.603E-4
585.83916, 0.19987988, 7.686E-5, 0.98732328, 3.796E-4
585.84173, 0.19988697, 6.685E-5, 0.98735827, 3.302E-4
585.84431, 0.19989395, 6.911E-5, 0.98739278, 3.414E-4
585.84688, 0.19990239, 8.156E-5, 0.98743445, 4.029E-4
585.84945, 0.19991308, 6.949E-5, 0.98748727, 3.433E-4
585.85202, 0.19991370, 7.799E-5, 0.98749034, 3.852E-4
585.85460, 0.19990677, 6.785E-5, 0.98745612, 3.352E-4
585.85717, 0.19992022, 7.106E-5, 0.98752254, 3.510E-4
585.85974, 0.19994047, 7.954E-5, 0.98762255, 3.929E-4
585.86231, 0.19993011, 7.170E-5, 0.98757140, 3.542E-4
585.86488, 0.19994158, 7.178E-5, 0.98762802, 3.546E-4
585.86746, 0.19996636, 7.084E-5, 0.98775046, 3.499E-4
585.87003, 0.19998127, 6.874E-5, 0.98782409, 3.395E-4
585.87260, 0.19999457, 6.658E-5, 0.98788982, 3.289E-4
585.87517, 0.19999913, 7.684E-5, 0.98791234, 3.796E-4
585.87775, 0.20000567, 6.640E-5, 0.98794461, 3.280E-4
585.88032, 0.20004365, 8.187E-5, 0.98813224, 4.044E-4
585.88289, 0.20005156, 6.681E-5, 0.98817130, 3.300E-4
585.88546, 0.20005582, 8.053E-5, 0.98819232, 3.978E-4
585.88804, 0.20008392, 8.025E-5, 0.98833116, 3.964E-4
585.89061, 0.20010757, 6.971E-5, 0.98844797, 3.443E-4
585.89318, 0.20012494, 7.279E-5, 0.98853377, 3.596E-4
585.89575, 0.20014704, 7.563E-5, 0.98864295, 3.736E-4
585.89832, 0.20018712, 7.974E-5, 0.98884089, 3.939E-4
585.90090, 0.20022141, 7.677E-5, 0.98901026, 3.792E-4
585.90347, 0.20023582, 6.830E-5, 0.98908149, 3.374E-4
585.90604, 0.20026564, 7.419E-5, 0.98922876, 3.665E-4
585.90861, 0.20031072, 7.190E-5, 0.98945145, 3.552E-4
585.91119, 0.20034691, 6.784E-5, 0.98963022, 3.351E-4
585.91376, 0.20040006, 7.325E-5, 0.98989275, 3.618E-4
585.91633, 0.20043153, 7.699E-5, 0.99004818, 3.803E-4
585.91890, 0.20048276, 6.953E-5, 0.99030126, 3.435E-4
585.92148, 0.20052627, 7.815E-5, 0.99051617, 3.860E-4
585.92405, 0.20060134, 7.214E-5, 0.99088698, 3.564E-4
585.92662, 0.20067596, 8.098E-5, 0.99125556, 4.000E-4
585.92919, 0.20078888, 6.848E-5, 0.99181333, 3.383E-4
585.93177, 0.20100940, 8.007E-5, 0.99290261, 3.955E-4
585.93434, 0.20126879, 7.948E-5, 0.99418390, 3.926E-4
585.93691, 0.20153943, 6.882E-5, 0.99552074, 3.399E-4
585.93948, 0.20183023, 7.769E-5, 0.99695721, 3.838E-4
585.94205, 0.20211887, 6.832E-5, 0.99838295, 3.375E-4
585.94463, 0.20221159, 6.823E-5, 0.99884093, 3.370E-4
585.94720, 0.20228848, 7.321E-5, 0.99922077, 3.616E-4
585.94977, 0.20237016, 7.041E-5, 0.99962423, 3.478E-4
585.95064, 0.20240739, 7.259E-5, 0.99980814, 3.586E-4
585.95234, 0.20243988, 6.729E-5, 0.99996860, 3.324E-4
585.95492, 0.20245326, 7.617E-5, 1.00003471, 3.763E-4
585.95749, 0.20244593, 7.685E-5, 0.99999851, 3.796E-4
585.99853, 0.20245521, 7.072E-5, 1.00004434, 3.493E-4
586.26758, 0.20246975, 8.223E-5, 1.00011615, 4.062E-4
586.43623, 0.20246017, 6.659E-5, 1.00006881, 3.289E-4
586.57853, 0.20246380, 7.120E-5, 1.00008673, 3.517E-4
587.49258, 0.20245942, 6.868E-5, 1.00006513, 3.393E-4
588.00826, 0.20245370, 6.954E-5, 1.00003685, 3.435E-4
589.85503, 0.20245126, 6.864E-5, 1.00002484, 3.391E-4
590.37434, 0.20244550, 8.205E-5, 0.99999635, 4.053E-4
592.57509, 0.20245271, 7.343E-5, 1.00003196, 3.627E-4
592.95028, 0.20247040, 6.713E-5, 1.00011937, 3.316E-4
592.97523, 0.20245834, 7.650E-5, 1.00005980, 3.779E-4
593.55512, 0.20246645, 7.558E-5, 1.00009987, 3.733E-4
594.48399, 0.20246451, 6.780E-5, 1.00009026, 3.349E-4
594.63963, 0.20246235, 8.201E-5, 1.00007961, 4.051E-4
594.73858, 0.20246748, 6.771E-5, 1.00010495, 3.345E-4
595.25826, 0.20246614, 6.865E-5, 1.00009832, 3.391E-4
595.47282, 0.20246937, 6.998E-5, 1.00011425, 3.457E-4
595.82828, 0.20245294, 7.138E-5, 1.00003313, 3.526E-4
595.84213, 0.20245670, 7.373E-5, 1.00005170, 3.642E-4
596.23284, 0.20247164, 8.167E-5, 1.00012547, 4.034E-4
596.53765, 0.20244925, 7.468E-5, 1.00001487, 3.689E-4
596.91390, 0.20245650, 7.658E-5, 1.00005070, 3.783E-4
597.11830, 0.20246277, 8.260E-5, 1.00008167, 4.080E-4
597.93419, 0.20244862, 6.694E-5, 1.00001180, 3.307E-4
598.16900, 0.20244922, 7.144E-5, 1.00001474, 3.529E-4
598.22899, 0.20245517, 7.411E-5, 1.00004414, 3.661E-4
598.29409, 0.20246512, 7.862E-5, 1.00009328, 3.884E-4
598.29920, 0.20246850, 7.625E-5, 1.00010996, 3.767E-4
598.41698, 0.20245683, 7.837E-5, 1.00005231, 3.871E-4
599.06238, 0.20245126, 8.233E-5, 1.00002480, 4.067E-4
600.17083, 0.20245038, 7.696E-5, 1.00002046, 3.801E-4
600.88525, 0.20245852, 6.992E-5, 1.00006068, 3.454E-4
603.18544, 0.20247082, 6.632E-5, 1.00012141, 3.276E-4
603.44342, 0.20244398, 6.707E-5, 0.99998884, 3.313E-4
603.89577, 0.20244728, 7.736E-5, 1.00000513, 3.821E-4
604.03768, 0.20244372, 6.814E-5, 0.99998757, 3.366E-4
604.38699, 0.20245032, 6.834E-5, 1.00002017, 3.376E-4
605.54460, 0.20244789, 8.008E-5, 1.00000815, 3.955E-4
606.16475, 0.20244170, 6.778E-5, 0.99997761, 3.348E-4
606.34597, 0.20245436, 7.034E-5, 1.00004013, 3.474E-4
606.37597, 0.20246201, 7.049E-5, 1.00007792, 3.482E-4
606.65189, 0.20245164, 8.086E-5, 1.00002670, 3.994E-4
606.66976, 0.20245729, 6.846E-5, 1.00005461, 3.382E-4
607.20990, 0.20245905, 7.441E-5, 1.00006330, 3.676E-4
608.65367, 0.20246469, 7.678E-5, 1.00009115, 3.793E-4
608.86544, 0.20245479, 7.563E-5, 1.00004226, 3.736E-4
609.34447, 0.20245194, 6.892E-5, 1.00002816, 3.405E-4
609.77530, 0.20246203, 7.117E-5, 1.00007801, 3.515E-4
610.04687, 0.20245977, 7.181E-5, 1.00006687, 3.547E-4
610.14439, 0.20245011, 7.624E-5, 1.00001911, 3.766E-4
611.44928, 0.20246529, 8.009E-5, 1.00009412, 3.956E-4
612.17011, 0.20246089, 7.051E-5, 1.00007238, 3.483E-4
612.92744, 0.20245726, 7.692E-5, 1.00005445, 3.800E-4
612.98947, 0.20245844, 8.023E-5, 1.00006029, 3.963E-4
613.08225, 0.20246978, 6.945E-5, 1.00011632, 3.431E-4
614.99560, 0.20247167, 6.803E-5, 1.00012565, 3.360E-4
616.00161, 0.20246581, 7.348E-5, 1.00009670, 3.630E-4
616.00191, 0.20245752, 7.241E-5, 1.00005575, 3.577E-4
616.19624, 0.20245142, 7.439E-5, 1.00002562, 3.674E-4
616.20470, 0.20246938, 7.778E-5, 1.00011434, 3.842E-4
616.40085, 0.20246453, 7.633E-5, 1.00009036, 3.770E-4
616.49039, 0.20247212, 8.079E-5, 1.00012783, 3.991E-4
616.78025, 0.20245612, 8.175E-5, 1.00004880, 4.038E-4
616.94095, 0.20247168, 7.837E-5, 1.00012567, 3.871E-4
617.36555, 0.20245812, 7.279E-5, 1.00005869, 3.595E-4
617.47489, 0.20245968, 8.067E-5, 1.00006641, 3.985E-4
617.57179, 0.20246122, 7.317E-5, 1.00007400, 3.614E-4
617.79283, 0.20245981, 8.106E-5, 1.00006707, 4.004E-4
617.79462, 0.20246432, 7.723E-5, 1.00008935, 3.815E-4
618.58606, 0.20246782, 6.982E-5, 1.00010664, 3.449E-4
618.90256, 0.20246696, 7.748E-5, 1.00010239, 3.827E-4
619.07431, 0.20245147, 7.769E-5, 1.00002584, 3.838E-4
620.37251, 0.20244778, 7.029E-5, 1.00000765, 3.472E-4
620.78991, 0.20246514, 6.926E-5, 1.00009340, 3.421E-4
620.79869, 0.20246431, 7.202E-5, 1.00008929, 3.557E-4
620.90001, 0.20245554, 8.203E-5, 1.00004597, 4.052E-4
621.26248, 0.20247228, 7.192E-5, 1.00012864, 3.553E-4
621.74835, 0.20246403, 6.830E-5, 1.00008788, 3.374E-4
621.85036, 0.20246374, 8.233E-5, 1.00008645, 4.067E-4
622.68469, 0.20244773, 7.913E-5, 1.00000736, 3.909E-4
622.85015, 0.20245684, 7.348E-5, 1.00005236, 3.629E-4
623.30478, 0.20245823, 7.562E-5, 1.00005926, 3.735E-4
624.41748, 0.20246190, 7.577E-5, 1.00007736, 3.743E-4
624.64153, 0.20245377, 6.855E-5, 1.00003719, 3.386E-4
625.46494, 0.20245955, 7.130E-5, 1.00006578, 3.522E-4
625.47016, 0.20244902, 7.956E-5, 1.00001374, 3.930E-4
626.60156, 0.20247162, 6.930E-5, 1.00012539, 3.423E-4
626.63182, 0.20245180, 7.311E-5, 1.00002751, 3.611E-4
627.21816, 0.20246149, 6.846E-5, 1.00007536, 3.382E-4
627.23252, 0.20245517, 8.061E-5, 1.00004413, 3.982E-4
627.32711, 0.20246912, 7.419E-5, 1.00011302, 3.665E-4
627.61502, 0.20245223, 7.810E-5, 1.00002963, 3.858E-4
628.10700, 0.20246951, 7.797E-5, 1.00011495, 3.852E-4
628.41158, 0.20245356, 7.226E-5, 1.00003618, 3.569E-4
629.25904, 0.20245745, 7.905E-5, 1.00005541, 3.905E-4
629.28981, 0.20245001, 7.606E-5, 1.00001862, 3.757E-4
629.42742, 0.20246607, 6.939E-5, 1.00009796, 3.428E-4
629.43797, 0.20244941, 7.075E-5, 1.00001568, 3.495E-4
629.73689, 0.20245140, 7.604E-5, 1.00002550, 3.756E-4
630.38827, 0.20246673, 7.420E-5, 1.00010125, 3.665E-4
631.23957, 0.20245393, 7.066E-5, 1.00003803, 3.490E-4
631.46543, 0.20245448, 7.003E-5, 1.00004073, 3.459E-4
631.91017, 0.20246007, 7.902E-5, 1.00006834, 3.903E-4
631.91244, 0.20246000, 7.956E-5, 1.00006798, 3.930E-4
633.65194, 0.20246482, 7.175E-5, 1.00009178, 3.544E-4
633.95051, 0.20244740, 6.975E-5, 1.00000574, 3.445E-4
634.67439, 0.20245496, 7.507E-5, 1.00004311, 3.708E-4
634.67889, 0.20247199, 8.257E-5, 1.00012721, 4.079E-4
635.61583, 0.20246653, 8.188E-5, 1.00010023, 4.044E-4
636.02205, 0.20247195, 7.363E-5, 1.00012700, 3.637E-4
637.18707, 0.20246949, 8.121E-5, 1.00011486, 4.011E-4
637.84577, 0.20244655, 7.016E-5, 1.00000154, 3.466E-4
638.14093, 0.20245767, 8.181E-5, 1.00005646, 4.041E-4
639.57408, 0.20245279, 6.634E-5, 1.00003235, 3.277E-4
