Star Mass (solar masses): 1.407, Star Radius (solar radii): 1.381
------------------------------------------------------------------------------------------
Time (Days),Brightness (solar luminosities),Brightness uncertainty (solar luminosities),Brightness (fractional),Brightness uncertainty (fractional)
305.89315, 3.92314258, 3.608E-5, 0.99999285, 9.198E-6
305.90651, 3.92314091, 4.044E-5, 0.99999242, 1.031E-5
305.91987, 3.92313938, 3.756E-5, 0.99999203, 9.573E-6
305.93323, 3.92314257, 3.503E-5, 0.99999284, 8.928E-6
305.94659, 3.92314327, 3.639E-5, 0.99999302, 9.275E-6
305.95995, 3.92314418, 4.020E-5, 0.99999325, 1.025E-5
305.97331, 3.92314183, 3.530E-5, 0.99999265, 8.999E-6
305.98668, 3.92314037, 3.794E-5, 0.99999228, 9.670E-6
306.00004, 3.92314067, 3.501E-5, 0.99999236, 8.923E-6
306.01340, 3.92314115, 3.709E-5, 0.99999248, 9.454E-6
306.02676, 3.92314256, 3.562E-5, 0.99999284, 9.079E-6
306.04012, 3.92314453, 3.929E-5, 0.99999334, 1.002E-5
306.05348, 3.92314082, 3.876E-5, 0.99999240, 9.880E-6
306.06684, 3.92314466, 3.861E-5, 0.99999338, 9.842E-6
306.08021, 3.92313933, 4.068E-5, 0.99999202, 1.037E-5
306.09357, 3.92313871, 3.931E-5, 0.99999186, 1.002E-5
306.10693, 3.92314372, 3.508E-5, 0.99999314, 8.941E-6
306.12029, 3.92313869, 3.773E-5, 0.99999186, 9.617E-6
306.13365, 3.92314097, 3.509E-5, 0.99999244, 8.945E-6
306.45534, 3.92314182, 3.813E-5, 0.99999265, 9.719E-6
306.54136, 3.92314081, 4.267E-5, 0.99999239, 1.088E-5
307.32790, 3.92314290, 4.075E-5, 0.99999293, 1.039E-5
307.93608, 3.92314338, 4.257E-5, 0.99999305, 1.085E-5
307.95962, 3.92314817, 3.888E-5, 0.99999427, 9.911E-6
308.42949, 3.92314730, 3.993E-5, 0.99999405, 1.018E-5
308.49493, 3.92314533, 4.201E-5, 0.99999355, 1.071E-5
309.06458, 3.92314603, 3.901E-5, 0.99999373, 9.944E-6
309.09555, 3.92314697, 3.529E-5, 0.99999397, 8.995E-6
310.54386, 3.92315127, 3.480E-5, 0.99999506, 8.870E-6
311.20788, 3.92315445, 3.678E-5, 0.99999587, 9.375E-6
311.93318, 3.92315408, 3.970E-5, 0.99999578, 1.012E-5
312.15129, 3.92315447, 3.804E-5, 0.99999588, 9.696E-6
312.29661, 3.92315323, 3.481E-5, 0.99999556, 8.874E-6
312.38632, 3.92315788, 3.884E-5, 0.99999675, 9.901E-6
312.82289, 3.92315472, 4.122E-5, 0.99999594, 1.051E-5
313.41919, 3.92315935, 3.979E-5, 0.99999712, 1.014E-5
313.49408, 3.92315728, 3.660E-5, 0.99999659, 9.329E-6
313.62684, 3.92315722, 4.002E-5, 0.99999658, 1.020E-5
314.74037, 3.92316004, 3.934E-5, 0.99999730, 1.003E-5
315.72434, 3.92316095, 4.230E-5, 0.99999753, 1.078E-5
315.82494, 3.92316377, 3.792E-5, 0.99999825, 9.667E-6
315.83167, 3.92315971, 4.195E-5, 0.99999721, 1.069E-5
316.34108, 3.92316306, 4.177E-5, 0.99999807, 1.065E-5
316.83097, 3.92316007, 4.151E-5, 0.99999730, 1.058E-5
318.40768, 3.92316103, 4.202E-5, 0.99999755, 1.071E-5
318.54710, 3.92316076, 4.177E-5, 0.99999748, 1.065E-5
318.61102, 3.92316131, 3.429E-5, 0.99999762, 8.741E-6
319.12030, 3.92316098, 3.679E-5, 0.99999754, 9.378E-6
319.20590, 3.92315859, 4.148E-5, 0.99999693, 1.057E-5
320.30070, 3.92316335, 3.532E-5, 0.99999814, 9.003E-6
321.62926, 3.92316039, 3.768E-5, 0.99999739, 9.604E-6
322.85985, 3.92316513, 3.481E-5, 0.99999859, 8.873E-6
323.19265, 3.92316341, 4.068E-5, 0.99999816, 1.037E-5
323.43067, 3.92316625, 3.642E-5, 0.99999888, 9.283E-6
324.64305, 3.92317123, 3.583E-5, 1.00000015, 9.134E-6
325.31965, 3.92316465, 3.649E-5, 0.99999847, 9.301E-6
325.58797, 3.92316772, 3.938E-5, 0.99999925, 1.004E-5
325.58851, 3.92316307, 4.126E-5, 0.99999807, 1.052E-5
325.78191, 3.92316497, 3.791E-5, 0.99999855, 9.664E-6
326.52018, 3.92316610, 3.556E-5, 0.99999884, 9.064E-6
326.87579, 3.92317140, 3.503E-5, 1.00000019, 8.930E-6
328.72731, 3.92316550, 3.499E-5, 0.99999869, 8.920E-6
329.02928, 3.92316633, 4.006E-5, 0.99999890, 1.021E-5
329.29872, 3.92316658, 3.537E-5, 0.99999896, 9.017E-6
329.35983, 3.92316696, 3.674E-5, 0.99999906, 9.364E-6
329.58754, 3.92316998, 3.939E-5, 0.99999983, 1.004E-5
329.62535, 3.92317112, 3.708E-5, 1.00000012, 9.451E-6
329.69429, 3.92317206, 4.274E-5, 1.00000036, 1.089E-5
330.04104, 3.92316707, 3.972E-5, 0.99999909, 1.012E-5
330.51763, 3.92315953, 3.745E-5, 0.99999717, 9.546E-6
330.55161, 3.92316598, 4.249E-5, 0.99999881, 1.083E-5
330.65036, 3.92316194, 3.944E-5, 0.99999778, 1.005E-5
330.68750, 3.92316565, 4.256E-5, 0.99999873, 1.085E-5
330.71181, 3.92316617, 3.505E-5, 0.99999886, 8.934E-6
330.82749, 3.92316439, 3.586E-5, 0.99999841, 9.140E-6
331.17530, 3.92315915, 4.144E-5, 0.99999707, 1.056E-5
332.12235, 3.92316305, 4.140E-5, 0.99999806, 1.055E-5
332.21097, 3.92316180, 3.444E-5, 0.99999775, 8.779E-6
332.54746, 3.92316381, 3.542E-5, 0.99999826, 9.029E-6
332.93789, 3.92316421, 3.792E-5, 0.99999836, 9.666E-6
333.64306, 3.92316523, 3.471E-5, 0.99999862, 8.848E-6
334.00075, 3.92316705, 3.821E-5, 0.99999908, 9.739E-6
335.41454, 3.92316468, 3.709E-5, 0.99999848, 9.455E-6
335.64210, 3.92316870, 3.463E-5, 0.99999950, 8.828E-6
335.69613, 3.92316606, 3.948E-5, 0.99999883, 1.006E-5
335.91332, 3.92316194, 3.753E-5, 0.99999778, 9.565E-6
335.95419, 3.92316612, 3.567E-5, 0.99999885, 9.093E-6
337.40885, 3.92316852, 4.144E-5, 0.99999946, 1.056E-5
337.45297, 3.92316726, 3.887E-5, 0.99999914, 9.907E-6
339.68621, 3.92316457, 4.232E-5, 0.99999845, 1.079E-5
340.24026, 3.92316185, 3.511E-5, 0.99999776, 8.950E-6
341.09418, 3.92316375, 3.908E-5, 0.99999824, 9.961E-6
343.17742, 3.92317062, 3.745E-5, 0.99999999, 9.545E-6
343.56689, 3.92316584, 3.815E-5, 0.99999878, 9.724E-6
344.15890, 3.92316567, 4.033E-5, 0.99999873, 1.028E-5
344.79856, 3.92316994, 3.530E-5, 0.99999982, 8.998E-6
344.94820, 3.92316815, 3.805E-5, 0.99999936, 9.698E-6
345.03856, 3.92316628, 4.206E-5, 0.99999889, 1.072E-5
346.03436, 3.92317279, 3.925E-5, 1.00000055, 1.000E-5
346.27343, 3.92317031, 3.801E-5, 0.99999992, 9.689E-6
346.58456, 3.92316870, 3.470E-5, 0.99999951, 8.846E-6
346.93677, 3.92317284, 3.600E-5, 1.00000056, 9.176E-6
347.54669, 3.92316887, 3.931E-5, 0.99999955, 1.002E-5
348.25343, 3.92317111, 3.764E-5, 1.00000012, 9.594E-6
348.46780, 3.92317125, 3.962E-5, 1.00000015, 1.010E-5
349.17067, 3.92317544, 3.934E-5, 1.00000122, 1.003E-5
349.78624, 3.92317214, 4.181E-5, 1.00000038, 1.066E-5
349.92776, 3.92317084, 3.507E-5, 1.00000005, 8.940E-6
349.96062, 3.92316947, 3.849E-5, 0.99999970, 9.810E-6
350.33156, 3.92317105, 4.245E-5, 1.00000010, 1.082E-5
350.73709, 3.92317212, 3.896E-5, 1.00000038, 9.931E-6
351.39593, 3.92317407, 3.662E-5, 1.00000087, 9.335E-6
351.58344, 3.92317654, 3.881E-5, 1.00000150, 9.892E-6
351.96693, 3.92317484, 4.234E-5, 1.00000107, 1.079E-5
351.98155, 3.92317301, 4.085E-5, 1.00000060, 1.041E-5
352.20224, 3.92317506, 3.976E-5, 1.00000113, 1.014E-5
352.29958, 3.92317831, 4.282E-5, 1.00000195, 1.091E-5
353.08947, 3.92317509, 3.433E-5, 1.00000113, 8.750E-6
353.56279, 3.92317935, 3.771E-5, 1.00000222, 9.611E-6
356.11926, 3.92318547, 4.141E-5, 1.00000378, 1.056E-5
356.82321, 3.92318141, 4.231E-5, 1.00000274, 1.078E-5
357.11562, 3.92318088, 3.488E-5, 1.00000261, 8.891E-6
357.14110, 3.92318530, 3.730E-5, 1.00000374, 9.508E-6
357.58556, 3.92318666, 3.754E-5, 1.00000408, 9.569E-6
358.17916, 3.92318365, 3.656E-5, 1.00000331, 9.318E-6
358.20811, 3.92318437, 3.713E-5, 1.00000350, 9.464E-6
358.43169, 3.92318376, 4.211E-5, 1.00000334, 1.073E-5
358.51354, 3.92318416, 3.510E-5, 1.00000344, 8.947E-6
359.26963, 3.92318493, 3.594E-5, 1.00000364, 9.161E-6
359.60344, 3.92318834, 3.465E-5, 1.00000451, 8.833E-6
359.95811, 3.92319254, 3.951E-5, 1.00000558, 1.007E-5
359.96289, 3.92319235, 3.999E-5, 1.00000553, 1.019E-5
360.17009, 3.92319284, 4.209E-5, 1.00000566, 1.073E-5
360.21051, 3.92319031, 3.600E-5, 1.00000501, 9.176E-6
360.24533, 3.92319303, 4.065E-5, 1.00000571, 1.036E-5
360.35873, 3.92319321, 3.839E-5, 1.00000575, 9.785E-6
360.72931, 3.92318874, 3.561E-5, 1.00000461, 9.077E-6
360.86532, 3.92319101, 3.824E-5, 1.00000519, 9.747E-6
361.94372, 3.92319255, 4.122E-5, 1.00000558, 1.051E-5
362.43701, 3.92319392, 4.085E-5, 1.00000593, 1.041E-5
363.81573, 3.92319896, 3.951E-5, 1.00000722, 1.007E-5
364.03512, 3.92320069, 4.178E-5, 1.00000766, 1.065E-5
364.29571, 3.92320208, 4.204E-5, 1.00000801, 1.072E-5
364.94705, 3.92320220, 4.243E-5, 1.00000804, 1.081E-5
365.42488, 3.92320013, 3.945E-5, 1.00000752, 1.006E-5
365.42578, 3.92320077, 3.646E-5, 1.00000768, 9.292E-6
365.85329, 3.92320212, 4.162E-5, 1.00000802, 1.061E-5
366.20540, 3.92320049, 3.864E-5, 1.00000761, 9.850E-6
366.57730, 3.92320215, 3.906E-5, 1.00000803, 9.956E-6
367.42432, 3.92320530, 4.102E-5, 1.00000883, 1.046E-5
367.77345, 3.92320753, 4.124E-5, 1.00000940, 1.051E-5
367.86468, 3.92320780, 3.820E-5, 1.00000947, 9.736E-6
367.94057, 3.92320978, 4.068E-5, 1.00000997, 1.037E-5
368.48412, 3.92321069, 3.896E-5, 1.00001021, 9.932E-6
368.93993, 3.92320811, 4.060E-5, 1.00000955, 1.035E-5
368.95794, 3.92320702, 3.575E-5, 1.00000927, 9.112E-6
369.18356, 3.92320699, 3.668E-5, 1.00000927, 9.349E-6
369.29306, 3.92320982, 3.605E-5, 1.00000999, 9.189E-6
369.69887, 3.92211177, 3.775E-5, 0.99973010, 9.622E-6
369.70130, 3.92209960, 4.070E-5, 0.99972700, 1.038E-5
369.70374, 3.92209272, 3.434E-5, 0.99972524, 8.754E-6
369.70408, 3.92209380, 3.804E-5, 0.99972552, 9.696E-6
369.70617, 3.92209222, 4.141E-5, 0.99972511, 1.055E-5
369.70861, 3.92208648, 4.172E-5, 0.99972365, 1.063E-5
369.71104, 3.92208011, 3.770E-5, 0.99972203, 9.609E-6
369.71348, 3.92207380, 4.150E-5, 0.99972042, 1.058E-5
369.71591, 3.92206522, 4.195E-5, 0.99971823, 1.069E-5
369.71835, 3.92205983, 3.480E-5, 0.99971686, 8.871E-6
369.72078, 3.92205437, 4.147E-5, 0.99971547, 1.057E-5
369.72321, 3.92205184, 3.444E-5, 0.99971482, 8.779E-6
369.72565, 3.92205041, 3.976E-5, 0.99971446, 1.013E-5
369.72808, 3.92204242, 4.251E-5, 0.99971242, 1.084E-5
369.73052, 3.92203844, 4.042E-5, 0.99971141, 1.030E-5
369.73295, 3.92203844, 4.137E-5, 0.99971140, 1.054E-5
369.73539, 3.92203532, 4.205E-5, 0.99971061, 1.072E-5
369.73782, 3.92202998, 4.069E-5, 0.99970925, 1.037E-5
369.74026, 3.92202942, 3.789E-5, 0.99970911, 9.659E-6
369.74269, 3.92202723, 3.939E-5, 0.99970855, 1.004E-5
369.74512, 3.92202336, 4.235E-5, 0.99970756, 1.079E-5
369.74756, 3.92202036, 3.865E-5, 0.99970680, 9.851E-6
369.74999, 3.92201996, 4.214E-5, 0.99970670, 1.074E-5
369.75243, 3.92201402, 3.456E-5, 0.99970518, 8.810E-6
369.75486, 3.92201634, 3.480E-5, 0.99970577, 8.871E-6
369.75730, 3.92201264, 3.638E-5, 0.99970483, 9.274E-6
369.75973, 3.92200903, 3.484E-5, 0.99970391, 8.882E-6
369.76217, 3.92201090, 4.140E-5, 0.99970439, 1.055E-5
369.76460, 3.92201141, 4.265E-5, 0.99970452, 1.087E-5
369.76703, 3.92200808, 3.859E-5, 0.99970367, 9.836E-6
369.76947, 3.92200495, 4.172E-5, 0.99970287, 1.063E-5
369.77190, 3.92200656, 4.033E-5, 0.99970328, 1.028E-5
369.77434, 3.92200815, 3.739E-5, 0.99970368, 9.532E-6
369.77677, 3.92200968, 3.706E-5, 0.99970407, 9.447E-6
369.77921, 3.92200709, 3.911E-5, 0.99970342, 9.969E-6
369.78164, 3.92200786, 4.223E-5, 0.99970361, 1.077E-5
369.78407, 3.92200442, 4.144E-5, 0.99970273, 1.056E-5
369.78651, 3.92200989, 3.849E-5, 0.99970413, 9.810E-6
369.78894, 3.92200793, 4.110E-5, 0.99970363, 1.048E-5
369.79138, 3.92200920, 4.218E-5, 0.99970395, 1.075E-5
369.79381, 3.92200976, 4.125E-5, 0.99970409, 1.051E-5
369.79625, 3.92201433, 4.050E-5, 0.99970526, 1.032E-5
369.79868, 3.92201553, 3.654E-5, 0.99970557, 9.313E-6
369.80112, 3.92201341, 3.763E-5, 0.99970503, 9.592E-6
369.80355, 3.92201607, 3.946E-5, 0.99970570, 1.006E-5
369.80598, 3.92201881, 4.054E-5, 0.99970640, 1.033E-5
369.80842, 3.92201602, 3.896E-5, 0.99970569, 9.930E-6
369.81085, 3.92202040, 4.038E-5, 0.99970681, 1.029E-5
369.81329, 3.92202275, 3.867E-5, 0.99970741, 9.858E-6
369.81572, 3.92202601, 4.162E-5, 0.99970824, 1.061E-5
369.81816, 3.92203190, 3.819E-5, 0.99970974, 9.735E-6
369.82059, 3.92203453, 3.515E-5, 0.99971041, 8.960E-6
369.82303, 3.92203670, 3.531E-5, 0.99971096, 9.000E-6
369.82546, 3.92204229, 3.640E-5, 0.99971239, 9.279E-6
369.82789, 3.92204327, 4.214E-5, 0.99971264, 1.074E-5
369.83033, 3.92204821, 3.896E-5, 0.99971390, 9.930E-6
369.83276, 3.92205357, 4.205E-5, 0.99971526, 1.072E-5
369.83520, 3.92205741, 3.833E-5, 0.99971624, 9.771E-6
369.83763, 3.92205584, 3.826E-5, 0.99971584, 9.751E-6
369.84007, 3.92206438, 4.023E-5, 0.99971802, 1.025E-5
369.84250, 3.92207065, 3.624E-5, 0.99971962, 9.237E-6
369.84493, 3.92207640, 3.659E-5, 0.99972108, 9.325E-6
369.84737, 3.92208342, 4.040E-5, 0.99972287, 1.030E-5
369.84980, 3.92208410, 3.629E-5, 0.99972304, 9.250E-6
369.85224, 3.92209380, 3.569E-5, 0.99972552, 9.098E-6
369.85467, 3.92209643, 4.275E-5, 0.99972619, 1.090E-5
369.85711, 3.92210829, 3.864E-5, 0.99972921, 9.850E-6
369.85954, 3.92211413, 3.719E-5, 0.99973070, 9.480E-6
369.86198, 3.92211809, 4.213E-5, 0.99973171, 1.074E-5
369.86441, 3.92213069, 3.911E-5, 0.99973492, 9.968E-6
369.86684, 3.92213696, 3.500E-5, 0.99973652, 8.921E-6
369.86928, 3.92214493, 3.485E-5, 0.99973855, 8.882E-6
369.87171, 3.92215228, 4.065E-5, 0.99974042, 1.036E-5
369.87415, 3.92216189, 3.949E-5, 0.99974287, 1.006E-5
369.87658, 3.92217066, 3.520E-5, 0.99974511, 8.972E-6
369.87902, 3.92218164, 3.535E-5, 0.99974791, 9.010E-6
369.88145, 3.92219308, 4.185E-5, 0.99975082, 1.067E-5
369.88389, 3.92220906, 3.945E-5, 0.99975490, 1.005E-5
369.88408, 3.92221002, 4.008E-5, 0.99975514, 1.022E-5
369.88632, 3.92221825, 4.143E-5, 0.99975724, 1.056E-5
369.88875, 3.92223059, 3.772E-5, 0.99976038, 9.614E-6
369.89119, 3.92224815, 3.569E-5, 0.99976486, 9.096E-6
370.93393, 3.92320814, 3.902E-5, 1.00000956, 9.947E-6
370.95956, 3.92320638, 3.706E-5, 1.00000911, 9.447E-6
371.96087, 3.92321098, 3.685E-5, 1.00001028, 9.393E-6
372.55927, 3.92321006, 4.059E-5, 1.00001005, 1.035E-5
372.65214, 3.92321515, 3.673E-5, 1.00001134, 9.364E-6
372.68212, 3.92321091, 3.490E-5, 1.00001026, 8.897E-6
373.53055, 3.92321969, 4.170E-5, 1.00001250, 1.063E-5
374.60371, 3.92322133, 4.246E-5, 1.00001292, 1.082E-5
374.77814, 3.92321851, 3.887E-5, 1.00001220, 9.908E-6
374.90379, 3.92321835, 4.087E-5, 1.00001216, 1.042E-5
376.56159, 3.92322442, 3.671E-5, 1.00001371, 9.358E-6
376.57610, 3.92322126, 3.453E-5, 1.00001290, 8.802E-6
376.60535, 3.92322342, 3.629E-5, 1.00001345, 9.249E-6
376.81336, 3.92322435, 3.751E-5, 1.00001369, 9.561E-6
377.28944, 3.92322627, 4.084E-5, 1.00001418, 1.041E-5
377.67944, 3.92322631, 4.008E-5, 1.00001419, 1.022E-5
377.90327, 3.92322939, 3.915E-5, 1.00001497, 9.979E-6
378.22172, 3.92322879, 4.228E-5, 1.00001482, 1.078E-5
379.36557, 3.92322599, 4.217E-5, 1.00001411, 1.075E-5
380.27235, 3.92322856, 3.961E-5, 1.00001476, 1.010E-5
380.30828, 3.92323354, 3.794E-5, 1.00001603, 9.670E-6
380.61319, 3.92323238, 4.171E-5, 1.00001574, 1.063E-5
380.62875, 3.92323279, 3.788E-5, 1.00001584, 9.655E-6
381.32140, 3.92322972, 3.739E-5, 1.00001506, 9.530E-6
382.76134, 3.92323279, 3.443E-5, 1.00001584, 8.776E-6
383.23048, 3.92323466, 3.652E-5, 1.00001632, 9.309E-6
383.42394, 3.92323118, 3.913E-5, 1.00001543, 9.975E-6
383.49937, 3.92323308, 3.531E-5, 1.00001591, 9.001E-6
384.60965, 3.92323191, 3.515E-5, 1.00001562, 8.960E-6
384.63669, 3.92323783, 3.556E-5, 1.00001713, 9.064E-6
385.03347, 3.92323644, 4.032E-5, 1.00001677, 1.028E-5
385.26210, 3.92323443, 3.444E-5, 1.00001626, 8.780E-6
385.90683, 3.92323675, 3.444E-5, 1.00001685, 8.778E-6
386.54706, 3.92323251, 3.666E-5, 1.00001577, 9.345E-6
387.37577, 3.92323559, 3.722E-5, 1.00001655, 9.486E-6
388.16350, 3.92323329, 3.748E-5, 1.00001597, 9.553E-6
388.96539, 3.92323816, 3.988E-5, 1.00001721, 1.017E-5
390.11790, 3.92323993, 3.887E-5, 1.00001766, 9.907E-6
390.99606, 3.92323565, 4.045E-5, 1.00001657, 1.031E-5
391.13744, 3.92323643, 3.770E-5, 1.00001677, 9.610E-6
391.39544, 3.92323753, 3.870E-5, 1.00001705, 9.863E-6
391.49517, 3.92323708, 4.129E-5, 1.00001693, 1.052E-5
391.79193, 3.92323451, 3.994E-5, 1.00001628, 1.018E-5
392.63743, 3.92323506, 4.096E-5, 1.00001642, 1.044E-5
393.22062, 3.92323317, 3.766E-5, 1.00001594, 9.600E-6
393.27091, 3.92323781, 3.745E-5, 1.00001712, 9.546E-6
393.41335, 3.92323653, 3.727E-5, 1.00001679, 9.499E-6
396.70177, 3.92322713, 3.886E-5, 1.00001440, 9.905E-6
396.96791, 3.92322923, 4.100E-5, 1.00001493, 1.045E-5
397.03717, 3.92323219, 3.877E-5, 1.00001569, 9.882E-6
397.22673, 3.92322925, 3.967E-5, 1.00001494, 1.011E-5
397.43511, 3.92322656, 3.782E-5, 1.00001425, 9.641E-6
397.75278, 3.92322763, 4.164E-5, 1.00001453, 1.061E-5
398.52596, 3.92322966, 3.830E-5, 1.00001504, 9.762E-6
398.67655, 3.92322717, 4.193E-5, 1.00001441, 1.069E-5
399.08447, 3.92322318, 3.901E-5, 1.00001339, 9.943E-6
399.78064, 3.92322905, 3.744E-5, 1.00001489, 9.545E-6
400.06062, 3.92322337, 3.747E-5, 1.00001344, 9.551E-6
400.12130, 3.92322809, 3.599E-5, 1.00001464, 9.175E-6
400.33717, 3.92322721, 3.584E-5, 1.00001442, 9.134E-6
400.66495, 3.92322439, 3.606E-5, 1.00001370, 9.193E-6
401.70273, 3.92321456, 4.117E-5, 1.00001119, 1.049E-5
401.99104, 3.92321433, 3.597E-5, 1.00001114, 9.168E-6
402.25853, 3.92321223, 3.798E-5, 1.00001060, 9.680E-6
403.02451, 3.92321512, 3.762E-5, 1.00001134, 9.589E-6
404.55728, 3.92321466, 3.767E-5, 1.00001122, 9.603E-6
404.92273, 3.92321566, 4.089E-5, 1.00001147, 1.042E-5
405.51503, 3.92321439, 3.728E-5, 1.00001115, 9.501E-6
406.19143, 3.92321353, 3.624E-5, 1.00001093, 9.238E-6
406.75253, 3.92321431, 3.938E-5, 1.00001113, 1.004E-5
407.79380, 3.92321098, 3.655E-5, 1.00001028, 9.316E-6
408.05581, 3.92321716, 3.821E-5, 1.00001186, 9.739E-6
408.26744, 3.92321280, 3.984E-5, 1.00001075, 1.015E-5
408.87171, 3.92321340, 3.768E-5, 1.00001090, 9.603E-6
408.87850, 3.92321565, 4.006E-5, 1.00001147, 1.021E-5
409.06491, 3.92321158, 3.822E-5, 1.00001043, 9.742E-6
409.09223, 3.92321537, 4.182E-5, 1.00001140, 1.066E-5
409.27887, 3.92321009, 3.669E-5, 1.00001005, 9.351E-6
409.43759, 3.92321164, 3.530E-5, 1.00001045, 8.999E-6
410.38258, 3.92321185, 4.277E-5, 1.00001050, 1.090E-5
410.81038, 3.92320988, 3.949E-5, 1.00001000, 1.007E-5
411.03802, 3.92321307, 3.631E-5, 1.00001081, 9.256E-6
411.30454, 3.92321031, 3.830E-5, 1.00001011, 9.762E-6
411.54864, 3.92321357, 3.789E-5, 1.00001094, 9.657E-6
412.51520, 3.92321204, 3.470E-5, 1.00001055, 8.846E-6
412.52875, 3.92321194, 3.474E-5, 1.00001053, 8.856E-6
413.37270, 3.92320933, 3.908E-5, 1.00000986, 9.961E-6
413.47240, 3.92321268, 3.958E-5, 1.00001071, 1.009E-5
414.15844, 3.92320866, 3.897E-5, 1.00000969, 9.932E-6
414.17399, 3.92321148, 4.256E-5, 1.00001041, 1.085E-5
414.17727, 3.92321286, 3.716E-5, 1.00001076, 9.472E-6
414.27709, 3.92320653, 4.206E-5, 1.00000915, 1.072E-5
414.73247, 3.92321154, 4.131E-5, 1.00001042, 1.053E-5
415.30648, 3.92320637, 3.858E-5, 1.00000911, 9.835E-6
416.16553, 3.92321121, 3.882E-5, 1.00001034, 9.894E-6
416.28994, 3.92320741, 3.479E-5, 1.00000937, 8.868E-6
416.51456, 3.92320769, 3.726E-5, 1.00000944, 9.498E-6
416.84270, 3.92320523, 4.026E-5, 1.00000882, 1.026E-5
418.45951, 3.92320488, 4.189E-5, 1.00000873, 1.068E-5
418.61627, 3.92320774, 3.649E-5, 1.00000946, 9.301E-6
418.98907, 3.92320919, 4.154E-5, 1.00000983, 1.059E-5
419.52102, 3.92320726, 3.818E-5, 1.00000933, 9.732E-6
419.80684, 3.92321001, 4.215E-5, 1.00001003, 1.075E-5
419.97855, 3.92321004, 3.920E-5, 1.00001004, 9.992E-6
420.51002, 3.92320776, 4.254E-5, 1.00000946, 1.084E-5
421.61356, 3.92320544, 3.872E-5, 1.00000887, 9.870E-6
422.14996, 3.92320396, 4.082E-5, 1.00000849, 1.040E-5
422.19910, 3.92320440, 3.560E-5, 1.00000861, 9.074E-6
423.17316, 3.92320504, 4.056E-5, 1.00000877, 1.034E-5
424.00687, 3.92320986, 4.185E-5, 1.00001000, 1.067E-5
424.99744, 3.92320906, 3.782E-5, 1.00000979, 9.641E-6
425.50451, 3.92320760, 3.524E-5, 1.00000942, 8.981E-6
425.97824, 3.92320648, 3.489E-5, 1.00000914, 8.894E-6
426.19259, 3.92320937, 3.463E-5, 1.00000987, 8.827E-6
427.06960, 3.92320416, 4.158E-5, 1.00000854, 1.060E-5
427.45075, 3.92320716, 3.443E-5, 1.00000931, 8.775E-6
428.48366, 3.92320976, 3.814E-5, 1.00000997, 9.722E-6
429.00597, 3.92320416, 4.177E-5, 1.00000854, 1.065E-5
429.55576, 3.92320645, 3.705E-5, 1.00000913, 9.443E-6
429.65819, 3.92320396, 4.096E-5, 1.00000849, 1.044E-5
429.75818, 3.92321009, 3.786E-5, 1.00001006, 9.651E-6
430.40449, 3.92320851, 3.743E-5, 1.00000965, 9.540E-6
430.41033, 3.92320456, 4.144E-5, 1.00000865, 1.056E-5
430.74125, 3.92320935, 4.083E-5, 1.00000987, 1.041E-5
430.88571, 3.92320920, 3.917E-5, 1.00000983, 9.985E-6
430.93909, 3.92320920, 4.065E-5, 1.00000983, 1.036E-5
433.25542, 3.92320729, 3.662E-5, 1.00000934, 9.335E-6
433.62554, 3.92321220, 3.785E-5, 1.00001059, 9.649E-6
434.27182, 3.92320719, 4.266E-5, 1.00000932, 1.087E-5
434.36721, 3.92320846, 3.540E-5, 1.00000964, 9.024E-6
435.10584, 3.92320705, 3.497E-5, 1.00000928, 8.913E-6
435.38709, 3.92320890, 4.018E-5, 1.00000975, 1.024E-5
435.45974, 3.92321162, 3.573E-5, 1.00001044, 9.108E-6
435.49160, 3.92321054, 3.660E-5, 1.00001017, 9.330E-6
435.60108, 3.92320763, 3.686E-5, 1.00000943, 9.395E-6
435.69651, 3.92321193, 3.863E-5, 1.00001052, 9.847E-6
436.70062, 3.92321663, 3.442E-5, 1.00001172, 8.773E-6
437.06782, 3.92321966, 3.571E-5, 1.00001249, 9.103E-6
438.26985, 3.92321730, 3.485E-5, 1.00001189, 8.884E-6
438.33080, 3.92321627, 3.675E-5, 1.00001163, 9.367E-6
439.09223, 3.92321691, 3.472E-5, 1.00001179, 8.850E-6
439.26051, 3.92321613, 3.658E-5, 1.00001160, 9.324E-6
439.82746, 3.92321703, 3.527E-5, 1.00001182, 8.989E-6
439.83878, 3.92321295, 3.438E-5, 1.00001078, 8.763E-6
439.89590, 3.92321267, 4.101E-5, 1.00001071, 1.045E-5
439.99495, 3.92320981, 3.493E-5, 1.00000998, 8.903E-6
440.20845, 3.92321021, 4.146E-5, 1.00001008, 1.057E-5
441.04823, 3.92321044, 4.008E-5, 1.00001014, 1.022E-5
441.49915, 3.92320667, 4.228E-5, 1.00000918, 1.078E-5
442.01746, 3.92320805, 3.914E-5, 1.00000953, 9.976E-6
443.21169, 3.92320358, 3.478E-5, 1.00000840, 8.865E-6
443.29859, 3.92320334, 3.559E-5, 1.00000833, 9.071E-6
444.94512, 3.92320588, 3.590E-5, 1.00000898, 9.150E-6
444.96966, 3.92320601, 4.207E-5, 1.00000901, 1.072E-5
445.69214, 3.92320192, 3.610E-5, 1.00000797, 9.201E-6
450.24009, 3.92320072, 3.859E-5, 1.00000767, 9.836E-6
